POS#418181451312152E|10012112088|14|9002011#28253657|2013-10-21 23:16:43|6.00|0.00|1580.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#868345345162242G|10012107535|14|9002002#28254024|2013-10-21 23:28:56|12.16|0.00|3200.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#914236283863011I|10012112088|14|9002002#28254208|2013-10-21 23:34:49|6.00|0.00|1580.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#618146650202362E|10012185861|14|9002002#28252948|2013-10-21 22:52:35|0.05|0.00|5.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#418181447122262E|10012148115|14|9002002#28252686|2013-10-21 22:42:13|2.85|0.00|370.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#418181449472212E|10012166743|14|9002002#28253153|2013-10-21 22:59:46|3.12|0.00|400.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#818120290232512E|10012126794|14|9002011#28254620|2013-10-21 23:51:18|0.50|0.00|100.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#618146655212432E|10012093686|14|9002011#28254619|2013-10-21 23:51:16|6.10|0.00|782.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#618146651211324G|10012153836|14|9002011#28253246|2013-10-21 23:02:47|2.40|0.00|480.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#818120289722802E|10012178604|14|9002011#28254456|2013-10-21 23:44:26|5.12|0.00|640.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#868345345742262G|10012083785|14|9002011#28254129|2013-10-21 23:32:06|45.02|0.00|6002.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#315223275699102I|10012142852|14|9002011#28254581|2013-10-21 23:49:28|5.60|0.00|1400.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#519421142405571I|10012185243|14|9002011#28254331|2013-10-21 23:39:22|2.00|0.00|400.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#110526151043982I|10012148115|14|9002011#28253455|2013-10-21 23:10:05|11.37|0.00|1476.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#818120288542422E|10012151936|14|9002011#28253918|2013-10-21 23:25:31|40.00|0.00|16000.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#315284256799102I|10012138659|14|9002011#28254775|2013-10-21 23:57:55|9.28|0.00|1546.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#868345345321826G|10011854603|14|9002011#28254053|2013-10-21 23:29:49|110.49|0.00|29075.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#514244219205571I|10012183441|14|9002011#28253895|2013-10-21 23:25:05|35.00|0.00|8000.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#514204254405571I|10012110417|14|9002011#28254392|2013-10-21 23:41:41|5.80|0.00|1000.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#315222279299102I|10012007943|14|9002011#28253659|2013-10-21 23:16:44|11.95|0.00|3144.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#618146655782522E|10012134206|14|9002002#28254758|2013-10-21 23:57:24|10.32|0.00|2580.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#218248970372112F|10012044437|14|9002002#28254169|2013-10-21 23:33:27|3.04|0.00|800.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#868345348101026G|10012107393|14|9002002#28254482|2013-10-21 23:45:23|11.89|0.00|1052.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#618146650112332E|10012153893|14|9002002#28252927|2013-10-21 22:51:48|11.00|0.00|2200.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#418181448062502E|10011198846|14|9002002#28252850|2013-10-21 22:49:01|6.18|0.00|792.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#618146649422602E|10012156338|14|9002002#28252772|2013-10-21 22:45:33|5.00|0.00|1000.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#218248966442402F|10012131724|14|9002002#28253333|2013-10-21 23:05:46|20.93|0.00|2990.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#818120288272752E|10012168883|14|9002011#28253798|2013-10-21 23:21:32|25.00|0.00|5000.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#818120289552732E|10012134206|14|9002011#28254386|2013-10-21 23:41:27|10.80|0.00|2700.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#618146655122302E|10012110417|14|9002011#28254601|2013-10-21 23:50:15|3.24|0.00|558.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#715426193715531I|10012151376|14|9002011#28254763|2013-10-21 23:57:36|9.52|0.00|2380.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#514201254205571I|10012157993|14|9002011#28253761|2013-10-21 23:20:19|114.57|0.00|14689.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#868345348482222G|10012128288|14|9002011#28254523|2013-10-21 23:47:14|107.43|0.00|26858.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#115241219443982I|10012149780|14|9002011#28254346|2013-10-21 23:39:57|2.34|0.00|300.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#315233203199102I|10012130522|14|9002011#28253248|2013-10-21 23:02:54|5.00|0.00|1000.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#618146651952212E|10011794816|14|9002011#28253497|2013-10-21 23:11:16|1.88|0.00|150.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#914238285863011I|10012164183|14|9002011#28254312|2013-10-21 23:38:23|0.36|0.00|46.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#218248967132332F|10012165663|14|9002011#28253461|2013-10-21 23:10:17|5.00|0.00|1000.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#914215243863011I|10012183715|14|9002011#28254185|2013-10-21 23:34:04|18.85|0.00|3770.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#818120287151324E|10012140768|14|9002011#28253328|2013-10-21 23:05:38|44.30|0.00|5680.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#312523108299102I|10012151376|14|9002011#28253621|2013-10-21 23:15:19|10.40|0.00|2600.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#315243234399102I|10012168381|14|9002011#28253776|2013-10-21 23:20:45|35.00|0.00|4000.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#110522173643982I|10012159969|14|9002002#28254574|2013-10-21 23:49:02|6.08|0.00|1600.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#418181451872412E|10012064847|14|9002002#28253814|2013-10-21 23:22:08|3.80|0.00|1000.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#868345346511926G|10012126796|14|9002002#28254252|2013-10-21 23:36:20|4.62|0.00|1215.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#110522170543982I|10012107606|14|9002002#28254366|2013-10-21 23:40:54|21.68|0.00|3187.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#115221277833982I|10012110435|14|9002002#28253232|2013-10-21 23:02:09|7.13|0.00|2378.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#714234260315531I|10012186721|14|9002011#28253224|2013-10-21 23:01:51|1.02|0.00|204.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#115201238043982I|10012188567|14|9002011#28253580|2013-10-21 23:14:04|45.00|0.00|9000.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#115203239643982I|10012085772|14|9002011#28254637|2013-10-21 23:52:06|1.95|0.00|514.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#418181450002242E|10012112088|14|9002011#28253310|2013-10-21 23:04:40|11.40|0.00|3000.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#514251203405571I|10012156969|14|9002011#28254349|2013-10-21 23:40:02|35.00|0.00|18037.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#519429163205571I|10012007943|14|9002011#28253735|2013-10-21 23:19:26|6.08|0.00|1600.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#418181451662302E|10012112088|14|9002011#28253755|2013-10-21 23:20:05|7.52|0.00|1980.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#418181453852392E|10012110435|14|9002011#28254417|2013-10-21 23:42:48|5.43|0.00|1810.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#514254200305571I|10012134232|14|9002011#28253936|2013-10-21 23:26:04|14.80|0.00|3700.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#914239284663011I|10012112088|14|9002011#28253305|2013-10-21 23:04:32|6.84|0.00|1800.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#914263294663011I|10012159969|14|9002011#28253307|2013-10-21 23:04:35|3.04|0.00|800.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#418181450522262E|10012142852|14|9002011#28253441|2013-10-21 23:09:23|6.40|0.00|1600.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#868345347152152G|10012185738|14|9002011#28254347|2013-10-21 23:39:57|35.00|0.00|16000.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#618146654001624G|10012137165|14|9002011#28254253|2013-10-21 23:36:23|35.00|0.00|20201.50||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#519425106205571I|10012142852|14|9002011#28253801|2013-10-21 23:21:51|19.80|0.00|4950.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#218248970902122F|10012147792|14|9002011#28254291|2013-10-21 23:37:38|68.00|0.00|9999.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#818120290142822E|10012150122|14|9002011#28254598|2013-10-21 23:50:08|0.50|0.00|100.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#218248968661425G|10012181678|14|9002002#28253779|2013-10-21 23:20:47|11.21|0.00|1868.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#715421145615531I|10011834385|14|9002002#28254538|2013-10-21 23:47:42|5.16|0.00|413.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#418181450262402E|10011967248|14|9002002#28253370|2013-10-21 23:07:02|0.50|0.00|100.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#818120286502582E|10012084333|14|9002002#28253086|2013-10-21 22:57:04|3.66|0.00|538.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#110524119143982I|10012084225|14|9002011#28253768|2013-10-21 23:20:31|7.80|0.00|1000.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#818120288072152E|10012007943|14|9002011#28253712|2013-10-21 23:18:33|17.48|0.00|4600.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#519426199205571I|10012116712|14|9002011#28253927|2013-10-21 23:25:53|15.04|0.00|1367.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#519426190105571I|10012074489|14|9002011#28253374|2013-10-21 23:07:10|2.12|0.00|557.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#115271222443982I|10012180456|14|9002011#28254221|2013-10-21 23:35:19|0.26|0.00|32.10||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#868345346322182G|10012081220|14|9002011#28254219|2013-10-21 23:35:18|5.47|0.00|912.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#913426194763011I|10012142904|14|9002011#28253745|2013-10-21 23:19:50|1.73|0.00|222.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#514284272405571I|10012166743|14|9002011#28254342|2013-10-21 23:39:47|2.50|0.00|320.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#618146655472452E|10012142852|14|9002011#28254688|2013-10-21 23:54:02|8.40|0.00|2100.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#714211249215531I|10011843321|14|9002011#28253182|2013-10-21 23:00:18|1.68|0.00|443.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#115282297343982I|10012120311|14|9002011#28254143|2013-10-21 23:32:32|14.30|0.00|2860.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#914249252763011I|10012074705|14|9002011#28253645|2013-10-21 23:16:11|21.56|0.00|3170.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#818120289771524E|10012149040|14|9002011#28254473|2013-10-21 23:45:05|5.20|0.00|1040.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#818120288942122E|10012073967|14|9002011#28254120|2013-10-21 23:31:39|4.37|0.00|380.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#818120290532712E|10012147994|14|9002011#28254712|2013-10-21 23:55:15|1.01|0.00|202.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#514285270505571I|10012110435|14|9002002#28254549|2013-10-21 23:48:10|4.88|0.00|1626.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#218248973562142F|10012136660|14|9002002#28254724|2013-10-21 23:55:59|0.11|0.00|30.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#714202231415531I|10012093944|14|9002002#28253611|2013-10-21 23:14:59|0.94|0.00|234.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#115232246633982I|10012097280|14|9002002#28252915|2013-10-21 22:51:29|22.50|0.00|3000.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#818120285851324E|10012102217|14|9002002#28252862|2013-10-21 22:49:36|7.80|0.00|975.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#868345333852252G|10011854873|14|9002002#28252596|2013-10-21 22:38:31|7.60|0.00|2000.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#514232227794571I|10012112088|14|9002002#28252634|2013-10-21 22:39:57|7.60|0.00|2000.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#315253267199102I|10012085772|14|9002002#28253363|2013-10-21 23:06:43|1.63|0.00|430.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#418181449092232E|10011843687|14|9002002#28253080|2013-10-21 22:56:43|2.41|0.00|309.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#618146651232372E|10012102205|14|9002011#28253253|2013-10-21 23:03:04|2.07|0.00|207.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#714204232715531I|10011737677|14|9002011#28254717|2013-10-21 23:55:47|62.40|0.00|8000.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#914244257763011I|10012134232|14|9002011#28253855|2013-10-21 23:24:08|10.80|0.00|2700.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#315292281499102I|10012170963|14|9002011#28253976|2013-10-21 23:27:28|3.03|0.00|388.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#818120287652532E|10012185823|14|9002011#28253536|2013-10-21 23:12:37|38.98|0.00|4998.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#714267292715531I|10012097280|14|9002011#28254741|2013-10-21 23:56:29|1.50|0.00|200.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#514245218305571I|10012173043|14|9002011#28254204|2013-10-21 23:34:44|9.95|0.00|1990.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#618146654672352E|10012085772|14|9002011#28254483|2013-10-21 23:45:26|2.95|0.00|776.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#618146653672452E|10012185823|14|9002011#28254131|2013-10-21 23:32:08|57.63|0.00|7388.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#868345343801026G|10012150332|14|9002011#28253800|2013-10-21 23:21:41|1.48|0.00|190.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#714276202415531I|10012110435|14|9002011#28253636|2013-10-21 23:15:55|0.90|0.00|300.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#514245216505571I|10012046465|14|9002011#28254662|2013-10-21 23:52:59|3.60|0.00|300.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#218248973081825G|10012136660|14|9002002#28254661|2013-10-21 23:52:56|1.52|0.00|400.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#868345342282122G|10012165522|14|9002002#28253578|2013-10-21 23:14:03|19.20|0.00|4800.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#714285213515531I|10012083785|14|9002002#28254086|2013-10-21 23:30:41|6.77|0.00|902.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#218248970802422F|10012091163|14|9002002#28254271|2013-10-21 23:36:51|1.64|0.00|169.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#514234226305571I|10012164172|14|9002002#28254146|2013-10-21 23:32:39|14.54|0.00|1163.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#914205275863011I|10012140804|14|9002002#28254305|2013-10-21 23:38:08|1.95|0.00|390.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#914269293863011I|10012165593|14|9002011#28254214|2013-10-21 23:35:03|0.03|0.00|5.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#818120289391724E|10012185823|14|9002011#28254321|2013-10-21 23:38:51|23.42|0.00|3002.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#218248968822162F|10012179386|14|9002011#28253808|2013-10-21 23:21:57|0.50|0.00|100.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#315224270499102I|10012106570|14|9002011#28253950|2013-10-21 23:26:30|16.00|0.00|2000.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#868345342242162G|10011385114|14|9002011#28253572|2013-10-21 23:13:54|5.44|0.00|1600.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#315224279099102I|10012140804|14|9002011#28253175|2013-10-21 23:00:14|1.41|0.00|282.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#218248965721625G|10012112088|14|9002011#28253196|2013-10-21 23:00:50|11.40|0.00|3000.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#868345348841626G|10012128392|14|9002011#28254570|2013-10-21 23:48:49|35.00|0.00|20000.01||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#315294284499102I|10012139217|14|9002011#28254078|2013-10-21 23:30:21|15.00|0.00|3000.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#868345350772132G|10011733004|14|9002011#28254764|2013-10-21 23:57:37|3.98|0.00|318.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#115213209043982I|10012074705|14|9002011#28253590|2013-10-21 23:14:32|1.04|0.00|152.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#714265298415531I|10012141933|14|9002011#28253888|2013-10-21 23:24:54|0.27|0.00|68.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#315261290799102I|10012067059|14|9002002#28254672|2013-10-21 23:53:26|4.83|0.00|710.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#618146653351124G|10011755148|14|9002002#28253993|2013-10-21 23:27:57|1.14|0.00|300.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#218248970942402F|10012134206|14|9002002#28254302|2013-10-21 23:37:59|6.72|0.00|1680.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#418181453822562E|10012138977|14|9002002#28254410|2013-10-21 23:42:25|1.56|0.00|200.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#514285278894571I|10012159969|14|9002002#28252836|2013-10-21 22:48:24|7.60|0.00|2000.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#714286217115531I|10012168514|14|9002002#28252821|2013-10-21 22:47:41|0.70|0.00|140.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#218248964552272F|10012138238|14|9002002#28252983|2013-10-21 22:53:55|1.14|0.00|146.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#312521143599102I|10012110435|14|9002011#28254310|2013-10-21 23:38:19|0.80|0.00|267.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#914286239963011I|10012183551|14|9002011#28254797|2013-10-21 23:59:10|4.25|0.00|340.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#818120288762542E|10012085772|14|9002011#28254026|2013-10-21 23:28:57|0.49|0.00|130.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#618146651462282E|10012112088|14|9002011#28253331|2013-10-21 23:05:43|6.38|0.00|1680.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#115253286043982I|10012151376|14|9002011#28253555|2013-10-21 23:13:16|12.00|0.00|3000.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#514262297505571I|10012123263|14|9002011#28254700|2013-10-21 23:54:35|11.54|0.00|1480.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#868345344522182G|10011854603|14|9002011#28253917|2013-10-21 23:25:29|24.62|0.00|6477.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#418181451232172E|10012110406|14|9002011#28253638|2013-10-21 23:15:58|5.70|0.00|1500.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#714256289615531I|10012116241|14|9002011#28254658|2013-10-21 23:52:53|7.80|0.00|1000.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#714237263715531I|10012178176|14|9002002#28254757|2013-10-21 23:57:22|0.52|0.00|130.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#315234206599102I|10012108057|14|9002002#28254364|2013-10-21 23:40:50|18.75|0.00|1500.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#618146650092292E|10012167112|14|9002002#28252924|2013-10-21 22:51:37|0.00|0.00|482.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#868345335702202G|10012120662|14|9002002#28252767|2013-10-21 22:45:22|0.78|0.00|100.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#868345347552152G|10012083625|14|9002011#28254404|2013-10-21 23:42:05|23.70|0.00|3160.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#818120289202682E|10012111395|14|9002011#28254241|2013-10-21 23:35:54|3.88|0.00|498.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#418181449852392E|10012106570|14|9002011#28253262|2013-10-21 23:03:16|3.31|0.00|414.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#868345345941626G|10012137388|14|9002011#28254161|2013-10-21 23:33:10|45.00|0.00|19840.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#818120287792272E|10012125887|14|9002011#28253589|2013-10-21 23:14:32|0.23|0.00|60.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#218248965732332F|10012138630|14|9002011#28253200|2013-10-21 23:00:57|1.70|0.00|218.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#914242259663011I|10012160447|14|9002011#28253505|2013-10-21 23:11:33|19.90|0.00|3980.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#115253281843982I|10011737677|14|9002011#28254791|2013-10-21 23:59:02|1.93|0.00|247.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#818120289422702E|10012135263|14|9002011#28254334|2013-10-21 23:39:28|2.55|0.00|222.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#913420171863011I|10012166275|14|9002011#28254103|2013-10-21 23:31:05|23.40|0.00|3000.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#218248970662142F|10012171388|14|9002011#28254235|2013-10-21 23:35:44|8.00|0.00|2000.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#312522176399102I|10011279588|14|9002011#28253831|2013-10-21 23:22:45|37.21|0.00|4770.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#110529161933982I|10012179776|14|9002011#28253300|2013-10-21 23:04:27|1.90|0.00|500.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#715421145515531I|10012085772|14|9002011#28254176|2013-10-21 23:33:43|1.12|0.00|294.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#418181455222562E|10012167779|14|9002011#28254713|2013-10-21 23:55:21|0.06|0.00|11.10||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#115282293043982I|10012183708|14|9002011#28253506|2013-10-21 23:11:37|5.00|0.00|1000.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#110523141243982I|10012112088|14|9002011#28253807|2013-10-21 23:21:55|7.22|0.00|1900.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#818120288532812E|10011737677|14|9002011#28253913|2013-10-21 23:25:25|3.10|0.00|398.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#618146655912632E|10012142852|14|9002011#28254788|2013-10-21 23:58:52|5.52|0.00|1380.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#315264299199102I|10012131724|14|9002011#28253412|2013-10-21 23:08:34|4.06|0.00|580.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#818120287091724E|10012097280|14|9002011#28253314|2013-10-21 23:04:48|12.00|0.00|1600.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#868345351072132G|10012119921|14|9002011#28254793|2013-10-21 23:59:03|3.03|0.00|388.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#315272220699102I|10012131724|14|9002011#28254471|2013-10-21 23:45:02|10.04|0.00|1434.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#618146655982422E|10012107535|14|9002002#28254804|2013-10-21 23:59:36|7.52|0.00|1980.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#218248974172112F|10012112088|14|9002002#28254809|2013-10-21 23:59:57|11.40|0.00|3000.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#218248968832232F|10012173043|14|9002002#28253811|2013-10-21 23:22:01|11.80|0.00|2360.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#514241216894571I|10012136660|14|9002002#28252798|2013-10-21 22:46:25|0.76|0.00|200.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#715422158215531I|10012126796|14|9002002#28253138|2013-10-21 22:59:14|0.60|0.00|158.00||||CCB_POS_JHDS9010|2013-10-23 11:30:12
POS#418181453711524A|10012125182|14|9002011#28254375|2013-10-21 23:41:08|8.78|0.00|1290.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#714272207615531I|10012173155|14|9002011#28254586|2013-10-21 23:49:37|25.00|0.00|5000.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
POS#618146654022602E|10012076165|14|9002011#28254262|2013-10-21 23:36:42|7.56|0.00|1080.00||||UPOP_POS_YLBMZ9010|2013-10-23 09:32:00
